Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
603882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.173257,-0.11913,0.040803,-0.116978,-0.049767,0.163527,-0.029793,0.030374,-0.13184300000000002,-0.10288399999999999,-0.11686099999999999,-0.107751,-0.050318,0.214166,0.023427,-0.052514,0.237328,0.17840699999999998,0.146849,-0.083569,0.060278,0.09234500000000001,0.33110300000000004,0.12567899999999999,-0.049125,-0.08698099999999999,0.053909000000000006
603883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5543879999999999,-0.247171,-0.24743800000000002,-0.08406,,,0.504063,-0.064707,-0.363111,-0.095575,0.11350299999999999,0.038445,-0.004443,0.056949,0.005012,0.012679000000000001,,0.013315,0.011963,-0.09593,-0.053805,0.027413,-0.029989,-0.006365,0.021277,0.09686499999999999,-0.048099,0.08767,-0.032956,0.15068800000000002,0.045495,0.074915,-0.083505,0.040014,0.18604300000000001,0.088892,-0.004719,0.09176799999999999,-0.134199,-0.1125,-0.02144,-0.09275499999999999,0.001234,-0.16883800000000002,-0.0059310000000000005,0.22565500000000002,0.093185,-0.076654,-0.019635,0.027407,0.0996,0.183843,0.003445,-0.0993,0.002786,-0.063158
603885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.540041,-0.12601500000000002,-0.202754,0.04974,0.310071,0.049031,-0.006074,-0.293532,-0.119718,0.197177,0.05227999999999999,-0.0029879999999999998,-0.016486,0.10057100000000001,-0.05019,-0.058309,-0.00587,-0.007862000000000001,-0.076862,0.024893000000000002,0.015493999999999999,-0.04165,-0.037866000000000004,-0.029517,-0.009843000000000001,-0.066535,0.07762899999999999,-0.0537,-0.014533,-0.056882,0.138496,0.038587,-0.009446,-0.05594400000000002,0.030302999999999997,0.030064999999999998,-0.008456,-0.07787100000000001,-0.1133,0.052381,-0.060332000000000004,0.065811,-0.056476,-0.034318,0.11074400000000001,0.098958,-0.092079,-0.070097,0.050520999999999996,-0.016031,-0.044219999999999995,0.109578,0.027067,-0.004274,0.072961
603886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408475,0.320899,-0.106893,-0.129548,-0.24726599999999999,0.030618,0.086137,0.08024400000000001,-0.076455,0.14346199999999998,-0.16783199999999998,-0.001483,0.021782,-0.103682,-0.015676,-0.12355799999999999,0.286967,-0.011267000000000001,0.070131,-0.170203,-0.09829500000000001,-0.069313,0.172647,0.010393000000000001,0.074286,0.130851,0.119003,0.021437,0.024691,0.09049199999999999,-0.10381300000000004,-0.10825599999999999,-0.11573,-0.027244,0.012629999999999999,-0.039588
603887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11710699999999999,-0.157617,-0.1186,0.019223,-0.083231,-0.125447,-0.155221,0.013058000000000002,-0.099221,0.08352799999999999,-0.002764,-0.017863,-0.182816,-0.029931,0.172073,,,,-0.055012,-0.20789699999999997,0.078195,-0.18632100000000001,0.132609,-0.091491,0.051408,-0.060951,-0.018545,0.16133699999999998,0.145181,-0.0065569999999999995,-0.10450999999999999,0.047297000000000006,0.066276,0.006601,-0.015847,0.10417799999999999,0.060545,0.178401
603888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4457360000000001,-0.193155,-0.06526900000000001,0.033779,0.023043,0.124777,-0.14272100000000001,0.0008029999999999999,-0.123804,0.066596,-0.061777,-0.002817,-0.165607,0.0008460000000000001,-0.026638,0.040833999999999995,-0.09015,-0.01055,-0.06212300000000001,-0.158174,-0.013049000000000002,-0.05649,0.085987,-0.159531,-0.037683,-0.06888999999999999,0.086449,0.451613,0.208889,-0.019199,-0.14285699999999998,-0.030126,-0.06690700000000001,0.142002,-0.049547,-0.048119999999999996,0.06792999999999999,0.040434
603889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076596,0.000359,0.086207,0.12698399999999999,1.020393,-0.426158,0.06348,-0.188781,-0.057180999999999996,0.176305,0.260991,,,,,,-0.20286500000000002,0.16586099999999998,-0.075276,0.03286,0.023861,0.051553999999999996,0.048355,-0.032671,0.015231999999999999,0.054141999999999996,0.012376,-0.029674000000000002,-0.031888,-0.002635,0.01255,-0.080235,-0.002837,0.024893000000000002,0.013184999999999999,-0.015068000000000003,0.027121,0.056195,-0.098077,-0.07320499999999999,-0.014929,-0.17381,-0.002882,-0.11175299999999999,0.018438,-0.103301,0.052257000000000005,-0.020316,-0.00576,0.155272,0.047141,-0.050766000000000006,-0.058526999999999996,-0.021593,-0.12205899999999999,0.011725,-0.046357999999999996,-0.03125,0.014337,0.008834
603890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160218,-0.11588499999999999,0.077046,-0.00564,-0.192187,-0.11979200000000001,0.018343,-0.091807,-0.023672,-0.119921,-0.038718999999999996,-0.08520499999999999,-0.07536,0.21336999999999998,0.08,-0.0048920000000000005,0.12486900000000001,-0.0008900000000000002,-0.07308400000000001,-0.0875,0.015806,-0.016597999999999998,-0.056962,0.18120799999999998
603895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001807,0.072931,-0.117274,0.020944,-0.044847000000000005,-0.018615,-0.076182,-0.100303,0.011972,-0.0036969999999999998,-0.035251,-0.20461500000000002,0.20938099999999998,0.057977,-0.117158,0.014127,0.04011,-0.08218099999999999,-0.082447,0.149275,-0.012190000000000001,-0.023403999999999998,0.007406999999999999
603896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134265,-0.18328599999999998,0.133082,0.012188,0.572797,-0.083,0.083491,-0.18073599999999998,-0.016031999999999998,-0.004128,0.065445,0.104627,-0.093791,-0.130557,-0.098984,-0.08495,-0.15788,-0.048996,-0.052952,-0.013978,0.312261,0.225109,-0.046711,-0.05075,-0.013829,-0.051882000000000005,-0.078821,-0.083102,-0.014434,-0.02282,0.053328999999999994
603897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078261,-0.144059,0.005362,-0.170963,-0.081487,-0.133074,-0.032316000000000004,0.05705,-0.10136,0.185059,0.044499000000000004,-0.138856,-0.019698,-0.058453,0.0015,-0.088367,0.030121,-0.007974,-0.07395499999999999,0.114005
603898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794188,0.159435,0.394583,0.266255,,,-0.506655,0.14816500000000002,0.32395999999999997,-0.011347,-0.256916,0.0043560000000000005,0.22200300000000006,0.081317,-0.074906,0.00778,0.140881,0.032986,-0.035753,-0.036795999999999995,-0.055245,0.006843000000000001,-0.021625,0.064099,0.09080099999999999,-0.026659,-0.07244199999999999,0.06102000000000001,-0.075823,-0.050464,-0.023476,-0.016694,-0.012564,0.026823000000000003,0.002009,-0.034759,-0.018006,-0.054653999999999994,0.17866500000000002,-0.16962,-0.06344,-0.088211,-0.05425,-0.2308800000000001,0.042262,-0.085868,0.045662,0.13849,0.160548,-0.13172799999999998,-0.08614,0.006083,0.020556,-0.11966800000000001,-0.017497,-0.042466000000000004,0.032188999999999995,0.132363
603899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08254,0.248534,0.117146,0.42887200000000003,-0.254004,-0.048178,-0.113821,-0.011542,0.231138,-0.064202,0.093035,-0.231098,0.049474000000000004,0.10931099999999999,0.01992,-0.002046,-0.06448200000000001,0.068927,0.033298,-0.073657,0.014909,0.027748000000000002,-0.036527,-0.035164999999999995,0.021071,-0.006135,-0.010491,-0.039701,0.042541,-0.010345,0.049361,0.152186,0.113353,-0.034944,0.102369,0.024331000000000002,0.106097,0.09914099999999999,-0.054054,0.118777,-0.016755000000000003,-0.07573400000000001,0.02424,0.035,-0.152013,0.040638,0.10401500000000001,-0.004959000000000001,0.018272,0.20717800000000008,0.011081,0.13003499999999998,0.048652999999999995,-0.098021,0.078669,0.041608,0.122083,-0.0814,0.06118
603900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16525399999999998,-0.139221,0.16022899999999998,-0.10142999999999999,-0.008973,-0.09375,0.016113,-0.018293,0.099837,-0.007095999999999998,0.097736,0.007976,0.092314,0.061055999999999985,-0.050714999999999996,-0.08390399999999999,-0.134579,0.126804,-0.218471,-0.063555,-0.25768800000000003,-0.047857,-0.16354100000000002,0.161435,-0.080309,-0.017632,0.135043,0.137048,-0.100662,-0.08531,0.045646,-0.071948,-0.050523,0.045870999999999995,-0.14473699999999998,-0.086154,0.060605999999999986
603901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762850000000001,0.250444,-0.07659500000000001,-0.165897,0.221966,0.193731,0.183803,-0.337253,-0.095565,0.390548,-0.019878,0.101988,0.069601,-0.159622,0.038385,-0.037604000000000005,0.013244999999999998,0.07385599999999999,-0.13633599999999998,-0.024665,0.035405,-0.009072,-0.092958,-0.06578300000000001,-0.011676,-0.069198,0.015412,-0.025,-0.038462,-0.10666700000000001,-0.061834,-0.035227,-0.074205,0.083969,-0.058685,0.226933,0.051365,-0.099125,-0.11219000000000001,-0.046172000000000005,-0.13503199999999999,-0.013255000000000001,-0.014925,-0.021212,0.173375,0.06464400000000001,-0.075589,0.060322,0.030341000000000007,-0.039989,-0.034749,0.08,0.001235,0.274969,0.029013999999999998
603903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336937,-0.035779000000000005,-0.181258,-0.221594,0.25295700000000004,-0.062217999999999996,-0.034317,-0.083393,-0.006462000000000001,-0.141259,-0.06028500000000001,0.092199,-0.076151,-0.013461,-0.091263,0.061829999999999996,-0.127566,0.010031,-0.239878,0.050251,-0.04067,-0.026933,0.177857,0.07441299999999999,-0.08748500000000001,-0.102086,0.124171,-0.149567,-0.05450599999999999,0.063028,-0.013015,-0.038095,0.05712100000000001
603906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095712,-0.044454,-0.164821,0.110875,-0.09980900000000001,0.0021219999999999998,-0.098465,-0.09219,-0.035575999999999997,-0.055666999999999994,-0.0007099999999999999,0.0199,-0.014634000000000001,-0.082347,-0.024186000000000003,-0.097235,0.007392,-0.1174,0.14014200000000002,-0.115625,-0.05418099999999999,0.185554,0.045168,0.37688499999999997,0.07299299999999999,0.030672,-0.135783,-0.075786,0.016,0.007873999999999999,-0.044922000000000004,0.07771
603908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115476,-0.143035,0.015274000000000001,-0.124819,0.106021,-0.086892,0.021043,-0.13006600000000001,-0.052382000000000005,-0.056389,-0.049455,-0.052338,-0.025490000000000002,0.153588,-0.20076300000000002,-0.036491,-0.131599,-0.021144999999999997,-0.00225,0.017591,0.080674,-0.150123,0.155405,0.125313,-0.075353,-0.015656,0.168927,-0.10619200000000001,0.026581,0.160455,-0.09398200000000001,-0.10634300000000001,0.042171
603909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.282372,0.007293000000000002,-0.185158,0.123055,0.060992999999999985,-0.159742,-0.015136000000000004,-0.058811,0.029827999999999997,0.008034,,-0.151995,-0.291946,0.15470799999999998,0.060624000000000004,-0.01429,-0.065526,0.013962,-0.044676,-0.102498,0.041042,-0.0041140000000000005,0.060585,0.043615,-0.020612000000000002,-0.07525499999999999,-0.013793000000000001,-0.160839,-0.047083,0.123743,-0.03463,0.06569900000000001,0.033661,-0.132821,0.26455700000000004,-0.27860300000000005,-0.10413800000000001,-0.021796,0.02122,-0.031273,0.013512999999999999,0.002963
603912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105797,0.046758999999999995,-0.254146,0.13657,0.039521,0.012575,-0.14943800000000002,-0.042821,-0.05921000000000001,-0.059440999999999994,-0.16059500000000002,0.12931800000000002,0.047843000000000004,-0.112275,0.37099499999999996,0.032595,-0.091721,-0.034822000000000006,0.024188,-0.027665,-0.079112,0.053503999999999996,0.010014,-0.060907,0.036953
603915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.290933,-0.042424,0.118354,-0.14544400000000002,-0.036424,0.015808000000000003
603916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119548,0.10780899999999999,-0.23145700000000002,0.058864,-0.071752,0.22353800000000001,-0.19584400000000002,0.0014320000000000001,0.039314,-0.089408,-0.111027,-0.029737,-0.021016,-0.0026829999999999996,0.115695,0.105305,-0.053091,0.001564,0.007812999999999999,0.0,-0.11162799999999999,0.074171,0.16328199999999998,-0.0034920000000000003,0.182901
603917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088764,-0.11480499999999999,0.041485,-0.003774,0.0383,-0.12106800000000001,-0.06039,-0.138217,0.27024899999999996,-0.10921700000000001,-0.094968,-0.054816,-0.118476,0.16071400000000002,0.054251,-0.072197,-0.018212,-0.01855,-0.056813999999999996,-0.06347699999999999,0.013753,-0.0009689999999999999,-0.05140599999999999,0.07362
603918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694352,0.08705,-0.40982799999999997,0.0,0.559013,0.748606,-0.219766,-0.346118,-0.049587,0.44899300000000003,,,,,-0.080578,-0.13748,0.38609499999999997,-0.134472,-0.09402,-0.079279,0.201404,-0.043986000000000004,-0.092986,0.006385,-0.048643,-0.211211,0.077176,-0.026212,-0.052939,-0.10705799999999999,-0.050398,-0.072626,-0.13494,0.304318,-0.062466999999999995,0.087699,-0.190262,-0.014934999999999999,0.017797999999999998,-0.060881,-0.128966,0.005542,-0.066929,-0.090295,0.24768099999999998,0.10632,-0.09139800000000001,0.017751,0.036397000000000006,0.017431,-0.010820999999999999,0.030081999999999998,0.102655,-0.107544,0.008093000000000001
603919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022344,0.06403400000000001,0.113514,0.18479,-0.041519,-0.12254200000000001,0.090614,-0.009826999999999999,-0.065564,-0.12455699999999999,0.042279000000000004,-0.036683999999999994,-0.060417,-0.079501,0.060605999999999986,0.140461,-0.061121,0.031326,-0.045087999999999996,-0.107356,0.005011,-0.008864,-0.048631,-0.049354,-0.018541,0.183249,-0.109082,0.031458,-0.09149600000000001,-0.009038,-0.134202,0.022573,-0.140545,-0.045377,0.169507,0.218558,-0.07569400000000001,-0.014523,0.08,-0.061728,0.046399,0.180013,-0.034773,-0.005229999999999999,0.034463
603920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07990900000000001,-0.072787,-0.11953599999999999,0.09574500000000001,-0.0023120000000000003,-0.079703,-0.005539,-0.004557,-0.125636,-0.058173,0.019148,-0.006667,-0.085418,-0.126751,-0.006481000000000001,0.0415,-0.000766,-0.06365,-0.021294,-0.0033469999999999997,-0.075567,0.18528599999999998,0.061302999999999996,-0.049819999999999996,0.056991,0.022809,0.000726,0.176342,0.010487,-0.034187999999999996,-0.03603,0.251803
603922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.306533,-0.032781,-0.07206599999999999,-0.10303699999999999,0.069438,-0.07374700000000001,0.061013,-0.08554099999999999,-0.100632,-0.16708499999999998,-0.04759,0.02783,0.085539,-0.10941,0.005729,0.132279,0.31805500000000003,-0.261662,-0.079839,0.028898000000000007,0.022644,-0.06164,0.012117000000000001,0.027094999999999998,-0.091411,0.039838
603926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099761,-0.145004,0.081696,-0.056724000000000004,0.157095,-0.16233599999999998,-0.062042999999999994,-0.040877,-0.079427,0.036195,-0.06551900000000001,0.0,-0.156549,-0.016775,-0.15355,-0.009753,-0.084701,0.031564,-0.038943,-0.0014470000000000002,0.14130399999999999,0.07746,-0.024749,-0.03142,0.017583,-0.047773,-0.045068000000000004,0.028495,-0.000866,-0.013865,0.050088
603927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082636,-0.128897,-0.046258
603928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132496,0.137417,-0.080786,-0.120348,-0.16606700000000002,0.047162,-0.144792,0.09257,-0.01728,0.001134,-0.10538199999999999,-0.036732,-0.047337,-0.016562999999999998,0.022456,-0.013727000000000001,0.276966,-0.078172,-0.047962,-0.10768299999999999,-0.017643,-0.110632,0.250404,-0.072997,-0.141463,0.183442,0.078875,-0.11061700000000001,-0.038599,0.041117,-0.058097,-0.066307,0.014038,-0.039902,-0.039864,0.088339
603929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819972,0.188881,-0.045525,-0.101233,-0.16281600000000002,-0.022072,-0.078153,0.08140700000000001,0.11358599999999999,0.1772,-0.077812,-0.039425,-0.155351,0.056312,0.079536,0.060534000000000004,-0.124296,-0.13446,0.024024,0.046921,-0.061625,-0.183582,-0.044485000000000004,-0.05739800000000001,-0.100812,0.26711799999999997,0.12826600000000002,-0.125789,0.127634,-0.07875,-0.096888,-0.058517999999999994,0.09668500000000001,-0.099496,-0.066434,0.141573
603933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150871,-0.027326,0.17407,-0.143897,0.007365000000000002,-0.24372,-0.038919,0.11245799999999999,-0.11129100000000001,-0.06393,-0.125838,-0.013087,-0.113397,-0.060855999999999986,-0.093904,0.167273,-0.028037,-0.146367,0.23779699999999998,0.033873,-0.1511,0.0697,0.076954,0.11174400000000001,-0.16453299999999998,0.572414,-0.314327,-0.003554,0.136947
603936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25234,-0.11398,0.062113999999999996,-0.035477,-0.042241,0.40736,-0.131455,-0.022359,-0.11058,0.11613499999999999,-0.023291,-0.179108,-0.07799199999999999,0.029452,-0.062874,-0.101171,-0.027250999999999997,0.07220700000000001,-0.063378,0.11021099999999999,0.05292,,,-0.0034659999999999995,-0.10643499999999999,-0.201246,0.019006,0.15208,-0.062682,-0.13810899999999998,-0.02576,-0.061342999999999995,-0.060845,-0.09238099999999999,0.013219,-0.072407,0.079465,0.157003,0.094595,-0.12654300000000002,0.088928,0.034019,0.045655,0.362676,0.136951,-0.150455,-0.077582,-0.0029
603937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006520999999999999,-0.167683,-0.082875,0.04643,-0.015744,0.196801,-0.239352,-0.041644,-0.173816,-0.062036,-0.15312699999999999,-0.016978,-0.035406,-0.06714400000000001,0.224568,0.054075,-0.12193299999999999,-0.016087999999999998,-0.035283999999999996,0.083692,-0.095356,0.072411,-0.064957,-0.050274,0.081809
603938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5785710000000001,0.27564099999999997,-0.097251,0.01146,0.166073,0.13686800000000002,-0.245421,0.016181,0.11624200000000001,-0.095863,-0.079987,-0.072489,0.066245,-0.11448499999999999,-0.143871,-0.060773,-0.170098,0.11754300000000001,-0.077696,0.156447,0.17690799999999998,-0.149895,-0.0038420000000000004,-0.070246,-0.014571,-0.078861,0.071344,-0.049944999999999996,-0.054322,0.313774
603939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44465299999999996,0.351763,0.482707,-0.075442,,-0.47536999999999996,0.157634,0.209364,0.151866,0.005476,-0.372958,-0.048716,0.193331,0.049568,-0.008241,0.042506,0.06805599999999999,-0.0005740000000000001,-0.04394,0.0045060000000000005,-0.029306,-0.086876,-0.043522000000000005,0.02963,-0.000343,-0.005826,0.049638,0.117498,-0.004451,0.040238,0.019484,0.183811,-0.027777999999999997,0.110623,-0.060905999999999995,0.031139999999999998,0.327884,0.026333999999999996,,,-0.033929,-0.085239,0.088068,-0.157354,-0.0076430000000000005,-0.131973,0.044844,0.26853299999999997,0.049756,0.034988,0.042798,0.123563,-0.002715,0.09742100000000001,0.028982,0.077265,-0.099753,-0.042125
603955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11308299999999999,-0.17438199999999998,0.061535,-0.15085,0.144966,-0.038444,0.285851,-0.108419,-0.09411,-0.143452,-0.09454299999999999,0.070406,,-0.15551800000000002,-0.12489000000000001,-0.056567,-0.131908,-0.0006,-0.11658699999999995,0.030612,-0.082508,-0.048921,0.229198,0.06830800000000001,-0.078341,-0.048125,0.027576999999999997,0.0012779999999999998,-0.051052999999999994,0.019502000000000002,0.03562,-0.050955,0.07449700000000001
603956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.139883,-0.210117,0.115231,-0.22024899999999997,-0.133257,0.12286500000000004,0.327092,-0.272928,-0.048514,0.057362
603958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6413790000000001,0.074674,-0.069242,-0.049333999999999996,0.027732,-0.20438199999999998,-0.120887,0.06264299999999999,0.043134,0.114059,0.24311799999999997,-0.359458,-0.20885599999999999,0.044081,-0.034156,-0.090373,-0.193304,-0.057564,-0.006392,-0.21872800000000006,0.086002,0.128897,-0.020149,-0.223,-0.008,-0.10685499999999999,0.004515,-0.08427,0.029448000000000002,-0.056019000000000006,-0.083333,0.18457300000000001,0.11046500000000001,-0.027225,-0.141012,-0.006266,-0.031526,-0.042969,0.043537,-0.059974,-0.047157,0.07714700000000001
603959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8397690000000001,-0.158987,0.029833999999999996,-0.188579,0.077927,0.056369,-0.133856,-0.088061,0.033969,-0.038391,-0.094818,-0.278572,0.06745599999999999,0.15576500000000001,0.08249400000000001,0.195392,0.28725,-0.17247300000000002,0.07794,-0.007746999999999999,0.039688,0.16176500000000002,-0.200377,0.022903,-0.174773,0.062046000000000004,-0.145263,0.006157999999999999,-0.260098,0.260546,-0.03084,0.002031,0.442568,-0.11756400000000004,0.21284499999999998,-0.14415799999999998,0.035970999999999996,-0.129167,-0.140351,-0.027829000000000003,-0.120229,-0.121475,0.246914
