Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
23,1029466.65,899979.77,884367.87,881612.83,955080.57,778758.0,792157.11,671638.82,915601.74,867204.23,805966.58,851400.97,821769.84,833622.29,803991.17,939306.64,923503.37,859302.6,803991.17,863253.42,901769.39,837281.78,756936.56,746364.82,713592.42,602589.16,606817.85,676591.33,631132.85,737907.42,734735.9,686105.9,585674.37,625846.98,659676.55,691391.77,616332.42,687163.07,703020.68,714649.6,688220.25,672362.64,968518.56,858901.13,943542.43,1065647.92,1073973.3,1078135.98,1112825.04,1093399.17,1162777.29,1184978.29,1223830.04,1283495.22,1283495.22,1277944.97,1405600.71,1585983.82,,,,2206224.22,2557277.5,3074838.28,3786657.79,3731155.29,3581298.55,3468906.0,2872254.17,4236228.01,,,,,,,,4508190.24,3939289.65,3579910.99,3284360.2,3771394.6,4046131.96,4326419.56,4775989.78,4408285.74,4273692.19,4143261.33,3903213.03,3468906.0,3066512.9,3754743.85,3466130.88,3461968.19,3357901.01,3325987.07,3131728.34,2848665.61,2622492.94,2220099.84,2561440.19,2131295.85,2239525.71,1849620.68,1814931.62,1640098.76,1674787.82,1508280.33,1678950.5,1763591.81,1491629.58,2361631.2,2177085.41,1920386.36,1839907.74,1770529.62,1864883.87,1880147.05,1852395.8,1867658.99,1692826.13
24,20097645.31,17214547.91,14648203.37,14887384.09,15630783.65,11422495.74,9987411.39,9618943.78,12773543.63,12275789.14,11202708.05,12185288.33,10921415.74,10914038.23,10975622.15,11208272.49,12125188.56,12234671.07,11269856.41,12520992.6,12151520.69,12999937.67,11453629.3,12076257.89,11186788.47,12315730.43,12611389.06,13856789.39,14027860.87,15615404.15,17244004.58,16785533.03,15984739.83,13206570.15,14232987.52,15533116.18,16320036.17,20452758.41,19556367.87,19193706.04,16141872.57,17394082.26,19570053.22,16614017.21,18413640.98,19296346.18,16422422.28,16832982.84,15005988.36,14218691.06,12658603.69,10838501.75,12904933.27,11283263.5,12097255.9,10694030.84,12921098.68,12407949.41,12613209.12,13598455.72,17426549.29,27087391.56,26492064.27,26307307.53,33810484.2,32804586.37,,,,,29242602.72,33892268.93,37515518.76,41569863.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1993755.33,2022442.46,2024235.4,2040371.91,2294970.16,2042164.86,1828804.35,1565241.37,1909486.89,2049336.64,1775015.99,1834183.19,1841354.97,1676403.99,1601100.28,1692540.5,1918451.62,1667439.26,2026028.35,1846733.8,1832390.24,1782187.77,1468422.32,1402083.33,1359052.64,1011221.23,1032736.57,1170793.37,1097282.61,1289127.77,1323193.73,1181551.04,1016600.06,1036322.46,1030943.63,1056044.86,1048873.08,1102661.45,1188722.83,1210238.17,1108040.28,1081146.1,1179758.1,1032736.57,1066802.54,1185136.94,1220995.84,1246097.08,1411048.06,1574206.1,1717641.73,1522210.68,1859284.42,1583170.82,1862870.31,1708677.0,1866456.2,1866456.2,2210701.73,2199944.05,2253732.42,1800117.22,1995548.27,2644594.52,3657608.7,3508794.23,4412438.73,3704225.28,5855759.81,4736961.85,8993414.33,15957214.42,17379020.15,15039226.35,12595441.72,11331415.18,13016783.89,11840611.69,10253854.97,13253452.69,11562705.14,13102518.53,12532506.62,12767103.36,12984250.75,10715836.03,9862756.99,10089598.46,9319888.51,7989860.74,6735446.78,10031433.98,9166722.05,9093047.04,8369868.67,8555995.01,7863837.7,7466380.42,6981676.42,6601668.48,7239538.94,9640676.14,9418553.23,8714261.07,8771146.21,7210868.19,7823060.61,7007706.99,7205450.56,7183780.03,6593258.14,7795972.45,8814487.26,8142700.9,8130511.22,7941977.63,7537415.96,8307261.47,7969472.11,8063738.91,7816288.57
26,902062.69,1039678.95,977632.31,1028542.37,1096952.77,1193204.61,1042065.36,1017405.8,1035701.6,1181272.56,1197977.43,1169340.52,1426277.24,1407185.97,1224227.93,1378549.06,1310934.13,1424368.12,1503437.81,1726169.34,1737305.92,2073630.53,1755124.44,1960037.45,1754010.78,1458891.51,1608287.92,1839312.7,1697143.6,1766747.22,1673448.75,1606806.99,1193628.05,1243979.6,1209918.26,1129948.14,924099.13,1187704.34,1113657.93,1092924.94,1020359.46,1047016.17,1282483.73,959641.41,958160.48,1088482.15,1069230.09,1134390.92,1156604.85,2329915.33,2074837.81,2233483.58,2133941.14,2174380.26,2392129.35,2544553.72,2746749.31,2678313.88,3350225.38,3116922.77,3452878.52,3235129.42,3595970.78,3819941.28,4697159.07,5257085.32,7132838.24,5537048.44,3913262.32,3260015.04,3154251.19,4239885.97,4090572.3,5095328.84,3095147.86,3347114.67,3987919.16,3630188.5,3375110.99,3555531.67,3505760.44,3729730.94,4062575.99,4454524.36,4274103.68,4261660.88,4902257.34,5141478.93,5095062.8,4652324.34,4348834.26,4441666.52,4081048.9,4277424.83,4195303.99,4248861.06,3820404.48,4077478.43,3870391.08,3688297.04,3888208.41,3670611.43,3716984.55,3146238.37,2960745.85,2721745.89,2785954.83,2514850.39,2650402.61,2600462.32,2661104.11,3082029.42,3192611.49,2914372.73,2818059.31,2771686.18,2632566.8,2803790.65,2753850.36,2803790.65,3010686.15
27,8022005.97,8117791.12,7453281.67,7746623.68,7878328.25,7159939.66,6285900.2,5699216.18,6279913.63,6405631.63,6178141.91,6872584.22,6387671.92,6040450.76,21276104.91,22069003.23,21694579.02,24403648.28,21364204.72,19928177.76,19716738.21,17655202.58,16360135.32,18104511.63,18051651.74,16122265.83,16465855.1,17153033.64,15884396.33,16412995.21,17232323.47,17100173.76,16254415.55,16439425.16,15990116.11,14853628.52,14615759.02,15805106.5,16201555.66,5855518.35,5730932.85,5568013.35,5625514.35,4820500.37,4887584.87,5280508.36,5203840.36,5529679.36,5385926.86,5270924.86,4993003.37,5366759.86,5443427.86,5347592.86,5357176.36,5385926.86,5893852.35,6229274.84,6871369.32,6957620.82,8356811.78,10695185.72,10263928.23,10302262.23,12870640.16,13972742.64,18304484.52,17753433.29,15640271.6,14907133.87,13110227.66,15165888.36,14950259.62,14102119.89,9300786.51,25531325.88,28901143.74,26918897.94,25808840.3,25293456.39,26046709.79,27473926.77,26403514.04,26799963.2,28465049.67,27236057.27,27711796.26,27949665.76,28227180.17,27711796.26,26403514.04,26681028.45,26324224.2,26125999.62,25570970.8,25333101.3,24262688.57,24024819.08,24064463.99,22399377.52,23152630.93,22439022.44,22835471.6,19584588.49,20218907.14,20655001.22,21527189.37,20615356.3,21011805.46,20813580.88,20099972.4,24223043.66,25729550.46,23905884.33,23588725.0,24579847.9,23430145.34,23390500.42,22914761.43,24223043.66,23866239.41
28,6769133.06,6456567.99,6948741.34,7230982.93,6503219.49,7384932.89,7384932.89,6671209.86,6570908.45,7445630.03,8840519.36,7907483.02,8441646.32,7697549.84,6568575.86,6762180.9,6496265.55,6741187.59,6839156.4,6022749.6,6689870.59,6507928.5,5803486.06,6097392.51,6251343.5,4980081.49,4359612.32,4917101.53,4296632.36,5022068.12,5875796.38,6946455.58,6694569.61,7627610.67,7907522.98,7604284.64,6573274.27,8234087.35,8252748.18,7744240.8,8213093.93,7343033.14,7371024.37,6512626.6,7618309.13,8591008.12,9815629.15,9279128.51,9106515.26,10799991.2,12334849.56,11362150.57,10263519.73,9015569.03,9003905.94,9318809.39,11203564.83,11313197.88,12059635.68,11394839.52,10408142.05,11133586.29,11443824.5,11756395.32,14091346.06,17410661.65,20177146.74,17380337.61,15948110.09,15082708.76,13160631.43,15430268.86,,,,,14877438.37,16328326.84,15208670.14,15185343.96,16801848.32,16370313.97,16736535.01,16979127.3,16603575.78,15605215.22,16402970.62,16374979.2,23166995.04,23434732.63,23080826.63,24896518.32,23314712.33,21237437.94,20825060.5,20634259.0,18486203.4,18541597.39,18310789.12,17387556.06,18301556.79,16827461.33,16098107.21,15356443.31,13808489.21,14359351.6,14051607.25,14171627.55,13866960.64,12752926.07,12048191.5,13596145.6,15845756.84,14503991.45,13177613.28,12872946.37,12771390.73,14636321.52,13383802.0,14334732.06,13420731.32
29,6981654.34,6402118.8,5679874.2,6063288.0,5991955.2,5349960.0,4315634.4,3950053.8,5216211.0,5162711.4,4725798.0,5002212.6,4288884.6,4190802.0,4155135.6,4493966.4,4565299.2,4431550.2,4369134.0,4565299.2,4467216.6,4324551.0,3771721.8,3637972.8,3397224.6,2906811.6,3076227.0,3450724.2,3156476.4,3780638.4,3646889.4,3334808.4,3004894.2,2924644.8,2906811.6,3094060.2,2933561.4,3664722.6,3673639.2,3548806.8,3174309.6,3129726.6,3423974.4,2933561.4,2826562.2,3370474.8,3165393.0,3272392.2,3450724.2,3343725.0,3120810.0,3058393.8,4012470.0,3584473.2,3379391.4,3361558.2,3744972.0,3958970.4,4618798.8,5590708.2,5688790.8,6125704.2,5840373.0,5697707.4,10209507.0,10646420.4,14979888.0,12010660.2,8693685.0,10307589.6,10717753.2,12046326.6,12251408.4,11520247.2,8345937.6,7926857.4,10182757.2,9835009.8,9121681.8,9273264.0,9228681.0,10147090.8,9959842.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,490927.11,467377.1,438996.32,495154.03,575229.48,588141.48,601784.33,,,,,,,,,,,,,,,1176743.51,1610825.66,1315348.77,1147594.14,743458.0,852121.26,1285807.13,979844.13,1452423.25,1360634.42,1182456.1,974581.4,1376271.46,1291826.61,1275656.32,1546957.87,1528990.88,1668981.28,1712614.78,1568598.52,1457612.77,1470561.11,1030317.66,1087660.29,1180148.41,1231941.76,1111707.2,1161650.79,1124655.54,1085810.53,1363274.89,3404862.35,3308017.46,3221366.77,3203848.39,3491946.39,3452208.73,4456465.86,4411620.92,4585395.06,4736746.73,4904915.25,5050661.3,6115728.62,6810825.18,7595611.62,6488823.27,6415915.14,5103568.86,4340837.69,5069918.96,5170868.67,5720483.78,3841697.44,3662231.28,9429086.29,9129750.22,9017499.19,8942665.17,9578754.32,10713736.93,11723996.18,11574328.14,11137796.37,10601485.91,10250984.22,10674475.67,10487641.21,10587286.26,10325718.01,11135334.02,11795482.45,11357867.38,11019761.08,10744267.05,10093099.35,10155711.63,10068054.44,9329229.55,8953555.88,8991123.24,8828331.32,9291662.18,8875349.94,7457394.62,7422383.38,6599619.18,6652136.05,6494585.46,6652136.05,8087596.99,9067911.77,9099169.03,8660019.95,8203304.9,8220870.86,7972260.34,8253841.28,7989859.15,8130649.62
31,23614518.8,20367975.89,17212118.54,17520449.43,18209659.65,14110672.52,12714114.96,12478367.73,14745513.03,13602871.8,12696013.68,13095031.25,11771018.4,11299452.18,11099943.39,11535235.29,11825429.88,11245040.69,10537691.35,10374456.89,9685244.72,9612696.07,8216134.57,8814660.93,7817116.99,6892121.71,7019096.71,8633307.58,7436252.32,8488209.97,8742130.78,8234289.16,7363703.52,6892136.3,6855861.9,6819587.5,6728901.49,7907819.54,7889682.34,8288700.76,6910273.5,6819587.5,8016642.75,6620078.29,6692627.09,7381840.72,7037233.91,6747038.69,7182331.51,6728901.49,6438706.28,5858315.86,6311745.87,6003413.46,5967139.06,5912727.46,9485756.01,9268109.6,9866637.23,9648990.82,11172515.69,15344071.87,15579855.48,16305343.51,18554356.41,22054836.16,20259253.28,34261172.29,31341082.97,33553821.46,21583268.94,26280803.94,25990608.73,25482767.11,17339163.96,19152884.03,19987195.27,18119063.59,17212203.55,17103407.49,17665661.61,18699483.7,17103407.49,16686251.21,16940172.43,16178408.79,14854367.45,15507306.68,14582309.44,15688678.68,13149470.57,13657312.19,14509760.63,,,,,,,,,12260767.2,11535278.01,10483318.7,11172533.42,9993612.67,10465180.6,9050476.81,9177437.41,8850967.3,8941653.44,10537729.51,11898021.62,12496550.15,11172532.5,11644100.43,12968118.08,11535278.01,12278904.43,13929392.32,12496551.18
32,2165218.23,2009229.39,1871866.08,1995260.24,2272315.04,2509790.59,2053465.03,1818317.67,2113998.01,2300253.34,2446929.41,2514446.97,2402693.77,2279299.62,2090716.09,2295596.96,2353801.75,2111669.82,1951024.59,1906788.95,1927742.68,1916101.72,1657672.45,1648359.68,1559888.4,1338710.19,1334053.81,1480729.88,1350351.15,1515652.76,1492370.84,1366648.49,1217644.23,1294474.55,1587826.7,1515652.76,1422525.09,1699579.9,1911445.34,1909117.14,1755456.5,1788051.18,2137279.93,1662328.83,1946429.54,1948757.81,2386471.63,2067499.32,2176927.78,2018605.76,1969712.19,2169942.98,2095438.5,1951086.07,2046544.94,,,,,,2966217.15,2561252.41,2794093.54,3113085.88,3667247.77,4959516.03,5571888.19,4829583.58,3730469.09,3567464.82,3476648.16,5607346.8,5646933.55,5961298.92,3898130.62,4089078.48,4824926.31,4338242.14,4156608.82,4272574.71,4171977.79,4152417.28,4211098.82,4278163.43,4283752.15,4174772.15,4110501.9,4389937.78,,,,,,,3674581.91,3400734.74,3286166.03,2811125.02,2383588.12,2218720.94,2799947.59,2548455.29,2305346.07,2104152.23,2305346.07,2118133.85,2134900.09,1872229.13,2037097.07,1961649.03,3162771.35,3668650.25,4166303.48,3734455.63,3738568.47,4084046.74,3894856.26,4207431.84,4676295.21,5539990.9,5350800.42
33,2331430.59,2344188.07,2365106.72,2585806.09,2460633.31,2322284.45,1969824.26,1923707.97,2262992.08,2315696.41,2203699.71,2154289.41,1927001.99,1791947.15,1841357.46,1976412.3,2071938.89,2223463.84,2075232.92,2065350.85,2394752.9,2081820.96,1742536.84,1894061.79,1495485.31,1192435.42,1264903.87,1406546.75,1475721.18,1627246.13,1650304.27,1511955.41,1386782.63,1396664.69,1429604.9,1429604.9,1215493.56,1406546.75,1564659.74,1462545.1,1327490.26,1278079.95,1360430.47,1093614.81,1225375.63,1301138.1,1340666.34,1446075.0,1429604.9,1271491.91,1340666.34,1663480.35,1551483.66,1485603.25,1376900.57,1521837.47,1643716.23,,,,,,,,,3419193.28,,,,,,,,,,,,,,,,,,,,,,,,,2243138.58,614499.65,730524.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1568571.5,1659066.01,,,,,,,,,1440963.99,1632008.58,1843377.07,1682818.32,1656397.26,1812891.23,1814923.62,1733628.05,1457223.11,1442996.38,2659294.28,2417849.4,2128795.68,2213811.48,1938360.28,1329647.14,1754726.15,1781931.2,1560890.12,1897552.7,1737722.99,1571092.02,1401064.95,1401064.95,1438472.02,1418068.16,1176622.51,1387462.38,1407866.24,1441872.67,1356856.59,1356856.59,1407866.24,1428270.09,1295645.01,1489481.67,1489481.67,1431670.74,1489481.67,1431670.74,1397664.31,1394263.66,1666315.11,1455475.24,1496282.96,1628908.04,2122001.28,2387251.44,2417857.23,2441661.73,2506273.95,2326039.87,2302235.37,2795328.61,3128591.63,,,,,3784915.75,3907338.9,5356012.85,6270785.84,9504797.41,,,,6719522.53,6389667.42,7651278.18,9691619.03,11039328.44,10255407.25,10863930.55,9596770.28,7989552.88,7803730.33,8813203.7,8752348.92,,,,6010304.23,7052007.68,7732150.55,,,,,,,,6536530.98,5720359.53,5462621.18,4929245.98,5333752.0,4857651.99,5326592.6,4814695.6,3740785.8,4732362.51,6386787.55,7503282.93,6260077.54,6313917.14,6500522.85,6791808.41,7689938.91,7670519.87,8063755.38
35,546512.38,589208.66,563590.9,614826.43,633612.8,543950.61,497838.62,451726.64,492715.07,519186.76,554197.71,567860.52,566152.67,570422.3,656668.79,675455.15,774510.52,841116.72,793296.88,827453.91,806959.69,990553.7,863318.78,890644.4,1046058.86,,,,,,,,,,,,,,,,,,,,,,1942444.11,2155961.8,2146514.11,2014246.52,2031252.35,2152182.72,2284450.32,2074711.7,1985903.46,2072822.17,2129508.28,2125729.2,2435613.28,2497968.01,2565991.34,2388374.86,,2543315.25,3491862.25,3270786.56,3614682.08,8285478.01,5527188.28,4667874.93,5173521.27,5936232.28,6380138.16,6194504.8,,4410810.25,5306693.03,5213876.35,5559470.97,5738023.33,5437730.73,5746139.34,6200636.24,6038315.92,6590156.29,5866172.78,5924647.89,6249286.14,6265518.05,5924647.89,7919893.07,8223605.78,7534411.55,7849805.52,,,,,,,,,,,5867389.92,5290899.64,5880200.81,5777713.65,5713659.18,6661665.41,6123607.82,6956316.0,6674476.31,6571989.15,5585550.23,7686537.01,6648854.52,7340642.85,7276588.37,8019620.28,8160540.13
36,7900930.62,7350225.64,6406159.96,7024298.2,6990581.57,5754305.09,5383422.14,4270773.31,4990061.44,5743066.21,4967583.69,5237316.74,4473073.09,4416878.71,4192101.17,4562984.11,4754045.02,4540506.36,4248295.55,4405639.83,4237056.67,3843695.98,3461574.15,3529007.42,3281752.12,2776002.65,2877152.54,3326707.63,2944585.81,4473073.09,4045995.76,4416878.71,3472813.03,3809979.34,3675112.82,3607679.56,3203079.98,3922368.11,4135906.78,4068473.52,3607679.56,3517768.54,3809979.34,3180602.22,3158124.47,3675112.82,,3337946.5,3472813.03,3236775.01,3146864.59,3068192.98,3281730.22,3079431.78,3045715.37,3079431.78,3360401.83,3787476.31,4888878.92,4675341.68,4630386.47,5102416.16,4641625.28,4641625.28,6113908.35,7440087.0,10058727.9,8934847.69,7698579.45,7676101.85,6979296.12,8181847.94,8451579.19,10081205.5,7608669.04,8384146.38,9092190.92,9957578.68,9316966.96,9227056.54,9138907.72,10131776.7,10910276.25,10357428.75,10165624.51,9488668.38,9341994.56,9612777.01,9003516.49,10064081.09,9680472.62,10267167.93,14984436.05,12931307.42,11468027.89,10832805.77,10311016.18,10254299.92,12761158.64,10617283.98,9619077.8,8504746.79,8175457.53,6756117.16,6909424.25,5898011.82,5863919.26,5363895.14,6454856.86,6261665.73,6193480.62,7375355.82,8432224.99,8560902.31,8254344.8,7537369.08,7124362.55,6593354.16,6106596.47,5900093.21,5796841.58
37,2694216.5,2453600.94,2334987.63,2856886.17,2741661.82,2104538.92,1816478.04,1660586.27,2023204.09,2097761.02,2063871.51,2138428.44,1863923.36,1731754.25,1697864.74,2114705.78,1884257.07,1891034.98,1884257.07,1718192.64,1931695.87,1741915.22,1647024.9,1582635.04,1531800.93,1213240.56,1297964.07,1504689.41,1382687.57,1541967.75,1433521.67,1491133.65,1399632.27,1470800.01,1464022.13,1457244.25,1314908.77,1426743.79,1582635.04,1518245.17,1433521.67,1352187.11,1508078.35,1233574.2,1250518.9,1379298.63,1369131.81,1352187.11,1399632.27,1399632.27,1396243.33,,,,,,,1528411.99,1907973.29,2002863.61,2094364.99,2572202.65,2972097.14,2755205.21,3100876.71,4209058.88,4727566.14,4500527.68,2955165.77,2643382.22,2338376.58,3388951.57,4656419.46,4381914.38,2772162.38,3033111.66,3426230.04,3846460.03,4232800.51,,,,,,3727846.73,3799014.71,3802403.66,4202299.95,4120965.11,3368617.86,3263560.36,3521120.68,3287283.02,3165280.77,2972110.53,2775551.34,2785718.19,2419711.42,2179095.86,1958814.01,2423092.19,2450203.71,2277367.76,2050308.77,2084198.17,1907973.29,1833416.6,1558912.46,1667358.54,1613135.5,1653802.78,2989045.19,4649625.84,3527886.66,3399106.94,4476789.9,4480178.84,4666570.55,4646236.9,4449678.38,3907447.96
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266486.2,224684.44,227172.64,284152.42,222445.06,229660.84,255040.48,344864.49,288631.18,317245.47,311024.98,312517.89,326700.63,378712.29,357968.61,362734.05,398054.37,430010.85,468134.37,529244.12,585308.12,562321.88,479347.17,515228.12,563162.84,757985.23,,,,,731635.15,1205142.19,1373801.73,1935245.56,2146918.94,,,,,,2349536.77,1790356.83,1829220.21,1776018.88,1860537.31,2016368.15,1748852.24,1502835.29,1946849.78,1861201.93,1683094.18,1532016.32,,,,,,1736916.22,1638317.43,1531830.74,1459262.04,,,,,,2280202.24,2292790.11,2170507.97,2427660.11,2294588.37,2265816.11,2479809.85,2559534.69,2682345.57,1602389.58,1374312.23,1801674.93,3479570.67,2773570.82,2452661.8,2790432.22
39,14615497.35,16129992.86,16856458.19,18420205.59,17385915.97,15341962.68,14787878.95,14652436.26,16265435.55,17287412.2,17607549.46,20932051.81,23000631.04,28307521.82,31668963.08,35375167.55,29551131.96,28319834.8,25500164.29,26940781.97,25303156.74,22187974.91,19306739.55,21178311.24,17607549.46,15822168.57,17290885.0,18842631.09,16761320.86,19088940.0,18510114.08,16379542.06,16133233.16,12450915.06,12660277.62,12303129.71,11527256.67,14199708.27,17340146.79,16613535.52,15357360.11,14113500.15,15763769.8,12721854.85,13325311.66,15369675.56,16219441.28,15615984.46,17721925.59,18295850.65,19391631.75,18123480.59,18086544.15,15636426.87,15537929.69,16605091.41,18208852.09,17592021.06,19159462.11,20959930.03,22512057.55,27176752.76,23613606.09,24879950.9,28145134.08,31894507.92,32639416.63,40567862.69,28849653.43,24566792.39,21565021.74,23599694.73,23737851.54,26467918.07,16636977.07,16901656.25,19384599.04,18388901.17,18048599.37,17866892.79,17349987.45,17803911.54,17740866.53,17576949.5,19268878.4,18436583.91,19954254.06,21277185.98,20318072.02,20406411.46,20128773.21,22755461.98,24301594.77,23914014.41,22928650.9,24321111.82,24637134.58,28884480.52,27121475.86,23620760.87,21207282.62,19331205.02,20206181.62,16835314.97,15747065.89,14183349.63,15007226.06,13638346.28,13980572.44,13410195.5,14120304.26,16769511.88,18914394.35,17925572.13,15758407.22,16252009.34,15749840.51,15112652.9,15493132.58,14766714.69,14675374.19
